Ticker,Name,Market Cap (Original),Original Currency,Market Cap (EUR),Market Cap (USD),Exchange,Price,Active,Description,Homepage URL,Employees,Revenue,Revenue (USD),Working Capital Ratio,Quick Ratio,EPS,P/E Ratio,D/E Ratio,ROE,Timestamp
LUXIND.NS,Lux Industries Limited,56614486005,INR,638882019,659018094,NSE,1882.65,true,"Lux Industries Limited manufactures and sells knitwear in India. The company offers vests, briefs, boxers, drawers and trunks, T-shirts, hoodies and sweatshirts, polo and tees, shorts, tracks, tops and bottoms, winter wear, leggings, racer backs, camisole straps, slips, loungers and pyjamas, bras, and panties under the Lux Venus, Lux Classic, Lux Karishma, Lux Touch, GenX, Lux Cozi, Lux Cozi Big Shot, Lux Cott's Wool, Lux Inferno, Lux Mozze, ONN, Lyra, Lux Cozi GLO, Lux Cozi Her, Lux Venus Classic, and One8 for men, women, and kids. It also exports its products to 46 countries worldwide. The company was formerly known as Biswanath Hosiery Mills and changed its name to Lux Industries Limited in 1995. Lux Industries Limited was incorporated in 1957 and is headquartered in Kolkata, India.",https://www.luxinnerwear.com,3364,23143600000,269401918.62,,,,,,,2025-01-08T20:50:08.517938+00:00
MYTE,MYT Netherlands Parent B.V.,639494715,USD,619887807,639494715,NYSE,7.5,true,"MYT Netherlands Parent B.V., through its subsidiary, Mytheresa Group GmbH, operates a luxury e-commerce platform for fashion consumers in Germany, the United States, the rest of Europe, and internationally. The company sells clothes, bags, shoes, accessories, and fine jewelry through online and retail stores. It serves high-income luxury consumers. The company was founded in 1987 and is based in Munich, Germany.",https://www.mytheresa.com,1817,840852000,840852000,,,,,,,2025-01-08T20:50:08.514646+00:00
3612.T,"World Co., Ltd.",83608741968,JPY,511769110,528002583,JPX,2454.0,true,"World Co., Ltd., through its subsidiaries, plans, manufactures, retails, sells, and imports/exports apparel and fashion products in Japan and internationally. It offers women's apparel and other textile products, and accessories; interior products; jewelry and fashion goods; and men's and women's golf apparel products under the adabat brand. The company also provides leather accessories under the HIROKO HAYASHI and HIROFU brand; engages in franchise business; operates PINK-latte selected brand shops targeting teenagers; and plans, manufactures, imports, and sells business and home use furniture, and life style goods, as well as engages in the business development of the TAKEO KIKUCHI men's brand in Thailand. In addition, it operates life style shops; café shops; off-price stores and EC stores for clothing, household goods, etc.; and select shops for the second-hand designer brand apparels. Further, the company engages in business investment activities; mail order business; provision of solution development and consulting services for companies in fashion-related industries; and provision of consulting services for purchasing activity, and visual merchandising and graphic design services. Additionally, it imports/exports fabrics and raw materials; engages in dyeing, processing, and sales of threads made from wool, cotton, synthetic fiber and chemical fiber, and finished products, as well as uniform business; sewing operation business; and provides administrative operation services for corporate clients, including data processing, accounting, document creation, customer help desk preparations, and reception. The company also provides babies', and children's clothing and related products; women's underwear and shoes; and shoe molds, as well as imports and sells foods and related goods. World Co., Ltd. was founded in 1959 and is headquartered in Kobe, Japan.",https://corp.world.co.jp,7183,221280314395,1397420590.2547283,,,,,,,2025-01-08T20:50:08.590872+00:00
MEKKO.HE,Marimekko Oyj,485234064,EUR,485234064,500582017,HEL,11.96,true,"Marimekko Oyj, a lifestyle design company, designs, manufactures, markets, wholesales, and retails clothing, bags and accessories, and interior decoration products worldwide. The company offers various clothes, such as dresses, tops and tunics, coats and jackets, skirts, trousers, knits, and nightwear and loungewear for women, as well as unisex and kids clothing products. It also provides leather, canvas, shoulder, and handbags, as well as backpacks, purses, and wallets. In addition, the company offers printed fabrics; kitchen and dining products, home decor products, bedding products, and bath and towel products; and accessories, including shoes, hats, scarves, socks, and umbrellas. Further, it is involved in licensing activities. As of March 21, 2022, the company operated a network of approximately 150 Marimekko stores. It also sells its products through online stores. Marimekko Oyj was founded in 1951 and is headquartered in Helsinki, Finland.",https://www.marimekko.com,459,174105000,179611941.15,,,,,,,2025-01-08T20:50:09.652052+00:00
8016.T,"Onward Holdings Co., Ltd.",78594846705,JPY,481079057,496339032,JPX,579.0,true,"Onward Holdings Co., Ltd., through its subsidiaries, designs, manufactures, and sells men's, women's, and children's apparel, accessories, and other products in Japan, Europe, Asia, and the United States. The company operates through Apparel Business and Lifestyle Business segments. It offers uniforms, jewelry, accessories, health-related and cosmetic products, gift items, gift catalogs, and sales promotion goods; pet supplies, and other product lines; stage, theater, and ballet supplies; inner wear and related products; and sports shoes, leather goods, dance supplies, and luxury and fashion products. The company also engages in the planning, designing, and constructing of commercial, cultural, and environmental facilities; promotion of art and culture; planning and production of advertising and promotional materials; management, purchase, sale, and rental of real estate; import, export, and sale of cosmetic products; retail and wholesale of clothing products and bags; operation of stores; and operation and management of Lakeland Country Club and Talofofo Golf Club, as well as hotels and resort facilities. In addition, it is involved in the provision of management consultation, and property and life insurance agency services; and apparel sales, restaurant management, digital marketing, and IT solutions businesses. The company offers its products primarily under the GRACE CONTINENTAL, JIL SANDER, JOSEPH, J. PRESS, Nijyusanku, ICB, KASHIYAMA, Jiyuku, and other brands. It provides its products through department stores, as well as through e-commerce stores. The company was formerly known as Onward Kashiyama Co., Ltd. and changed its name to Onward Holdings Co., Ltd. in 2007. Onward Holdings Co., Ltd. was founded in 1927 and is headquartered in Tokyo, Japan.",https://www.onward-hd.co.jp,5750,189629000000,1197537475.64,,,,,,,2025-01-08T20:50:07.471832+00:00
4012.SR,Thob Al Aseel Company,1752000000,SAR,452418960,467100720,SAU,4.38,true,"Thob Al Aseel Company develops, imports, exports, wholesales, and retails fabrics and readymade clothes. It operates through Thobs and Fabrics segments. The company offers thobes, pants, underwear, pajamas, and sleeping robes, as well as miscellaneous products, such as T-shirts, ehram products, and cotton socks. It also sells women's, men's, and children's fabrics and clothing products, as well as sewing supplements. The company operates through a chain of retail outlets under the Al-Jedaie brand. Thob Al Aseel Company was founded in 1970 and is headquartered in Riyadh, Saudi Arabia.",https://www.alaseel.com.sa,,532222366,141895804.99926,,,,,,,2025-01-08T20:50:08.663142+00:00
7606.T,United Arrows Ltd.,73190016856,JPY,447996093,462206667,JPX,2651.0,true,"United Arrows Ltd. plans, buys, and retails men's and women's clothing and accessories, and miscellaneous items in Japan. It operates multi-brand shops under the UNITED ARROWS, District UNITED ARROWS, LOEFF, AEWEN MATOPH, BLAMINK, BEAUTY&YOUTH UNITED ARROWS, monkey time BEAUTY&YOUTH UNITED ARROWS, 6(ROKU), H BEAUTY&YOUTH, STEVEN ALAN, UNITED ARROWS green label relaxing, Odette e Odile, DRAWER, ASTRAET, UNITED ARROWS LTD.OUTLET, California General Store, UNITED ARROWS & SONS, and CITEN brands, as well as online store under the UNITED ARROWS ONLINE brand name. The company also sells its products under the coen and CHROME HEARTS brands. United Arrows Ltd. was incorporated in 1975 and is headquartered in Tokyo, Japan.",https://www.united-arrows.co.jp,3980,134269000000,847930218.0400001,,,,,,,2025-01-08T20:50:07.478752+00:00
LINDEX.HE,Lindex Group Oyj,435573985,EUR,435573985,449351190,HEL,2.695,true,"Lindex Group Oyj engages in the retailing business in Finland and internationally. The company operates through Lindex and Stockmann segments. It also offers women's clothing, underwear, children's clothing, and cosmetics. In addition, the company operates department stores; and stockmann.com, an online store. Further, it operates department stores, which offer fashion, cosmetics, and home products. The company was formerly known as Stockmann Oyj Abp and changed its name to Lindex Group Oyj in March 2024. Lindex Group Oyj was founded in 1862 and is based in Helsinki, Finland.",https://www.lindex-group.com,6060,,,,,,,,,2025-01-08T20:50:08.495642+00:00
DLTI.TA,Delta Israel Brands Ltd,1631152200,ILA,430885165,446511603,TLV,6522.0,true,"Delta Israel Brands Ltd. engages in the design, marketing, and sale of clothing and lingerie products in Israel. It offers lingerie for women, innerwear for men and children, home wear, sleepwear, sports and leisure clothing, children's clothing, socks, and footwear under the Delta and Fix brands. The company sells its products through company operated stores, as well as stores operated by external operators. It also sells its products to large retail chains, private stores, and small chains. The company was incorporated in 2020 and is based in Caesarea, Israel. Delta Israel Brands Ltd. operates as a subsidiary of Delta Galil Industries Ltd.",https://delta-israel.com,1020,945878000,258924643.72,,,,,,,2025-01-08T20:50:08.561581+00:00
SFL.MI,Safilo Group S.p.A.,400983352,EUR,400983352,413666455,MIL,0.968,true,"Safilo Group S.p.A. engages in the design, production, wholesale, and retail distribution of products for the eyewear market in North America, Europe, the Asia Pacific, and internationally. Its brand portfolio comprises a set of own branded products, such as optical frames, sunglasses, sports goggles, and helmets, as well as licensed brands,including prescription frames and sunglasses. The company offers its products under own brands comprising Carrera, Polaroid, Safilo, Smith, Blenders Eyewear, and Privé Revaux, as well as Adensco, Chesterfield, Elasta, and Emozioni; and licensed brands, such as Banana Republic, BOSS, Carolina Herrera, Chiara Ferragni, David Beckham, Dsquared2, Fossil, havaianas, HUGO, Isabel Marant, Jimmy Choo, Juicy Couture, Kate Spade, LEVI'S, Liz Claiborne, Marc Jacobs, Missoni, M Missoni, Moschino and Love Moschino, Pierre Cardin, PORTS, rag&bone, Rebecca Minkof, Tommy Hilfiger, Tommy Jeans, Under Armour, and Liz Claiborne brand. It serves opticians, optometrists, ophthalmologists, distribution chains, department stores, specialized retailers, and licensors' own stores, as well as duty free and sports shops. The company sells its products through a network of independent distributor partners. The company was formerly known as Safilo Holding S.p.A. and changed its name to Safilo Group S.p.A. in September 2005. Safilo Group S.p.A. was founded in 1878 and is headquartered in Padua, Italy.",https://www.safilogroup.com,3740,1024732000,1057144273.1600001,,,,,,,2025-01-08T20:50:08.494983+00:00
VAN.BR,Van de Velde NV,377983471,EUR,377983471,389939088,EURONEXT,29.5,true,"Van de Velde NV, together with its subsidiaries, designs, develops, manufactures, and markets fashionable luxury lingerie and swimwear for women worldwide. It operates through two segments, Wholesale and Retail. The company offers its products under the PrimaDonna, Marie Jo, Andres Sarda, and Lingerie Styling brands. It also operates retail websites under the name of Rigby & Peller, Lincherie, Andres Sarda, and PrimaDonna; and specialized boutiques and department stores. The company was founded in 1919 and is headquartered in Schellebelle, Belgium. Van de Velde NV is a subsidiary of Van de Velde Holding NV.",https://www.vandevelde.eu,1558,211293000,217976197.59,,,,,,,2025-01-08T20:50:07.498999+00:00
RVRC.ST,RVRC Holding AB (publ),4212729940,SEK,366187337,377768132,STO,39.64,true,"RVRC Holding AB (publ) provides outdoor and active lifestyle apparels in Sweden. It offers pants, jackets, sweaters and mid layers, and base layers apparels, as well as accessories, such as underwear, socks, shoes, hats, beanies, belts, gloves, collars, neck warmers, waterproofing and clothing care products, and other accessories through online stores. RVRC Holding AB (publ) was founded in 2013 and is based in Borås, Sweden.",https://www.revolutionrace.com,132,1840000000,164998320,,,,,,,2025-01-08T20:50:08.613584+00:00
0709.HK,Giordano International Limited,2521225200,HKD,314144660,324078287,HKSE,1.56,true,"Giordano International Limited, an investment holding company, engages in the retail and distribution of men's, women's, and children's fashion apparel and accessories worldwide. It operates through two segments, Retail and Distribution; and Wholesales to Overseas Franchisees. The company sells its products under the Giordano, Giordano Junior, Giordano Ladies, BSX, and other owned and licensed brands through its own stores, as well as third party franchisees. As of December 31, 2021, the company operated a network of 2,056 points of sales. Giordano International Limited was founded in 1981 and is based in Kowloon, Hong Kong.",https://www.giordano.com,6800,3873000000,497835419.99999994,,,,,,,2025-01-08T20:50:09.846275+00:00
DOLLAR.NS,Dollar Industries Limited,26347464255,INR,297325338,306696340,NSE,464.55,true,"Dollar Industries Limited manufactures and sells hosiery products in knitted inner wears, casual wears, and thermal wears primarily in India. It offers vests, briefs, trunks, gym wears, socks, tank tops, crew necks, polos, henley, bermudas, capri, track pants, and joggers for men; camisoles, panties, leggings, socks, and casual wears for women; and T-shirts, shorts, track pants, bermudas, capri, socks, and trousers for children, as well as safety mask and PPE suits. The company offers its products under the BigBoss, J-Class, Athleisure, Missy, Champion, Force NXT, Force Gowear, Ultra, Winter care, and Doller Protect brands. It also exports its products in the United Arab Emirates, Oman, Qatar, Kuwait, Bahrain, Yemen, Iraq, Nigeria, Nepal, Myanmar, Jordon, Bangladesh, Georgia, Sri Lanka, and Somalia. Dollar Industries Limited was founded in 1972 and is headquartered in Kolkata, India.",https://www.dollarglobal.in,2160,15722745000,183019827.03525,,,,,,,2025-01-08T20:50:08.487421+00:00
2368.HK,Eagle Nice (International) Holdings Limited,2336912600,HKD,291179310,300386746,HKSE,4.07,true,"Eagle Nice (International) Holdings Limited, an investment holding company, manufactures and trades in sportswear and garments in Mainland China, the United States, Europe, Japan, and internationally. Its sportswear, such as down jackets, tracksuits, sweaters, sports pants, etc. Eagle Nice (International) Holdings Limited was founded in 1993 and is headquartered in Kwai Chung, Hong Kong.",https://www.eaglenice.com.hk,18600,4074668000,523757824.71999997,,,,,,,2025-01-08T20:50:08.946312+00:00
LANV,Lanvin Group Holdings Limited,272639480,USD,264280354,272639480,NYSE,1.88,true,"Lanvin Group Holdings Limited operates in the fashion sector worldwide. It offers various fashion products under the Lanvin, Sergio Rossi, Wolford, St. John Knits, and Caruso brands. The company was founded in 1889 and is based in Shanghai, China. Lanvin Group Holdings Limited operates as a subsidiary of Fosun International Limited.",https://www.lanvin-group.com,2637,426178000,426178000,,,,,,,2025-01-08T20:50:08.505222+00:00
SMCP.PA,SMCP S.A.,260437240,EUR,260437240,268674870,EURONEXT,3.355,true,"SMCP S.A. operates as a ready-to-wear and accessories retail company in France and internationally. It designs, markets, and sells women's wear, men's wear, and accessories. The company sells its products through a network of points of sale and websites under four brands, including Sandro, Maje, Claudie Pierlot, and De Fursac. As of December 31, 2021, it operated 745 points of sales in 42 countries. The company was founded in 1984 and is headquartered in Paris, France. SMCP S.A. is a former subsidiary of Shandong Ruyi Technology Group Co., Ltd.",https://www.smcp.com,6749,1230500000,1269420715,,,,,,,2025-01-08T20:50:08.583614+00:00
SGC,"Superior Group of Companies, Inc.",253452012,USD,245681173,253452012,NASDAQ,15.51,true,"Superior Group of Companies, Inc. manufactures and sells apparel and accessories in the United States and internationally. It operates through three segments: Uniforms and Related Products, Remote Staffing Solutions, and Promotional Products. The Uniforms and Related Products segment manufactures and sells a range of uniforms, corporate identity apparel, career apparel, and accessories for personnel of hospitals and healthcare facilities; hotels; food and other restaurants; retail stores; special purpose industrial facilities; commercial markets; transportation; public and private safety and security organizations; and miscellaneous service uses. It also provides various products directly related to uniforms and service apparel; industrial laundry bags for linen suppliers and industrial launderers; personal protective equipment; and promotional and related products for branded marketing programs, corporate awards, incentives and recognition programs, event promotions, employee and consumer rewards and incentives, and specialty packaging and displays. This segment sells its products under the Fashion Seal Healthcare, HPI, and WonderWink brand names. The Remote Staffing Solutions segment provides multilingual telemarketing and business process outsourced solutions through the recruitment and employment of qualified English-speaking agents. The Promotional Products segment produces and sells promotional products and other branded merchandise under the BAMKO, Public Identity, Tangerine, Gifts by Design, and Sutter's Mill brands to corporate clients and universities. The company was formerly known as Superior Uniform Group, Inc. and changed its name to Superior Group of Companies, Inc. in May 2018. Superior Group of Companies, Inc. was founded in 1920 and is headquartered in Seminole, Florida.",https://www.superiorgroupofcompanies.com,6800,543302000,543302000,,,,,,,2025-01-08T20:51:01.114451+00:00
DBI,Designer Brands Inc.,219265907,USD,212543214,219265907,NYSE,5.455,true,"Designer Brands Inc., together with its subsidiaries, designs, manufactures, and retails footwear and accessories for women, men, and kids primarily in North America. The company operates through three segments: U.S. Retail, Canada Retail, and Brand Portfolio. It provides dress, casual, and athletic footwear; and handbags. The company offers its products under the Vince Camuto, Louise et Cie, Jessica Simpson, Lucky, JLO Jenifer Lopez, and other brands. It also operates vincecamuto.com e-commerce site, as well as www.dsw.com, www.dsw.ca, and www.theshoecompany.ca websites; and a portfolio of banners, including DSW Designer Shoe Warehouse, The Shoe Company, and Shoe Warehouse. As of January 29, 2022, it operated 648 stores. Designer Brands Inc. was founded in 1991 and is based in Columbus, Ohio.",https://www.designerbrands.com,14000,3074976000,3074976000,,,,,,,2025-01-08T20:50:08.510326+00:00
CALN.SW,CALIDA Holding AG,179923732,CHF,191395669,197448303,SIX,23.85,true,"CALIDA Holding AG engages in apparel business in France, Germany, Switzerland, other Europe, Asia, the United States, and internationally. The company operates through three segments: CALIDA, AUBADE, and LAFUMA MOBILIER. It offers underwear, sleepwear, loungewear, knitwear, and swimwear under the CALIDA brand name; and luxury lingerie under the AUBADE brand. The company also provides clothing and equipment for hiking, travel, and trekking under the LAFUMA Outdoor brand name; and functional equipment for camping, gardening, and leisure under the LAFUMA MOBILIER. It also sells its products through e-shops. The company was founded in 1941 and is headquartered in Sursee, Switzerland.",https://www.calidagroup.com,2360,304428000,334079287.2,,,,,,,2025-01-08T20:50:08.526941+00:00
MONTECARLO.NS,Monte Carlo Fashions Limited,15544928580,INR,175421099,180949964,NSE,749.8,true,"Monte Carlo Fashions Limited engages in manufacturing and trading woolen/cotton readymade apparels under the Monte Carlo brand in India and internationally. The company provides shirts, trousers, denims, Bermudas, lowers, hi-street fashion shirts, tops, dresses, jumpsuits, urban tunics, shrugs, shorts, capris, narrow pants, leggings, track suits, T-shirts, ties, belts, and socks for men, women, and tweens. It also offers home furnishings and kids' apparel. The company sells its products through approximately 298 executive brand outlets, 1777 multiple brand outlets, 622 national chain stores, and 153 shop-in-shop stores, as well as through e-commerce portals. Monte Carlo Fashions Limited was incorporated in 2008 and is based in Ludhiana, India.",https://www.montecarlocorporate.com,2020,10605600000,123453956.52,,,,,,,2025-01-08T20:50:08.588629+00:00
NXT.MC,"Nueva Expresión Textil, S.A.",137598648,EUR,137598648,141950893,BME,0.395,true,"Nueva Expresión Textil, S.A. manufactures and sells fabrics and garments. It also offers jacquards, meshes, rib, lurex, stripes, simplex, and spacer fabrics. The company provides luxury garments; sports garments with seamless technology; swimwear; plain and printed intimate and shapewear with a knitted stitch or structure; and medical fabrics that help to delay and prevent medical procedures. The company was formerly known as Dogi International Fabrics, S.A. Nueva Expresión Textil, S.A. was founded in 1954 and is based in Madrid, Spain.",https://www.nextil.com,255,38921379,40152462.21777,,,,,,,2025-01-08T20:50:08.886223+00:00
NXT.L,NEXT plc,11431240647,GBp,137006849,141341575,LSE,9680.0,true,"NEXT plc engages in the retail of clothing, footwear, and home products in the United Kingdom, rest of Europe, the Middle East, Asia, and internationally. The company operates through NEXT Retail, NEXT Online, NEXT Finance, NEXT International Retail, NEXT Sourcing, Lipsy, NENA, and Property Management segments. It operates retail stores; an online retail platform; and 199 franchise stores in 35 countries. The company also offers consumer credit; NEXT branded products; and women's, men's, children's, homeware, and beauty products under the LABEL and Lipsy's own brand, and other third-party brands. In addition, it provides property management services, including holding and lease of properties. The company was formerly known as J Hepworth & Son and changed its name to NEXT plc in 1986. NEXT plc was founded in 1864 and is headquartered in Enderby, the United Kingdom.",https://www.nextplc.co.uk,31947,5491000000,67893469.5,,,,,,,2025-01-08T20:50:07.466540+00:00
GEO.MI,Geox S.p.A.,125747095,EUR,125747095,129724476,MIL,0.4865,true,"Geox S.p.A. creates, produces, promotes, and distributes footwear and apparel to retailers and end consumers in Italy, Europe, North America, and internationally. It operates in two segments, Footwear and Apparel. The company offers shoes and apparel under the Geox brand name through multi-brand selling points, mono-brand shops, Geox Shops, and e-commerce channels. As of December 31, 2021, it operated 768 Geox Shops, including 304 franchised stores and 350 directly operated stores. The company is headquartered in Montebelluna, Italy. Geox S.p.A. is a subsidiary of LIR S.r.l.",https://www.geox.biz,2581,719571000,742331030.73,,,,,,,2025-01-08T20:50:07.481122+00:00
BORG.ST,Björn Borg AB (publ),1362037344,SEK,118393734,122137975,STO,54.16,true,"Björn Borg AB (publ), together with its subsidiaries, engages in the design, development, production, wholesale, and retail of underwear, sports apparel, footwear, bags, eyewear, and fragrances under the Björn Borg brand. The company operates through Wholesale, Consumer Direct, Distributors, and License segments. It offers underwear for men, women, and kids, as well as pajamas and socks through independent retailers, fashion and sports chains, department stores, Björn Borg stores, and e-commerce sites; and clothing collections for women and men through sports retailers, sports chains, department stores, Björn Borg stores, and e-commerce sites. The company also provides leisure and sports shoes for men and women through independent shoe retailers, shoe and sports chains, department stores, e-tailers, and Björn Borg stores, as well as through www.bjornborg.com; sports bags, backpacks, and suitcases, as well as wallets, gloves, and belts through bag retailers, sports shops, retail chains, department stores, shop-in-shops, Björn Borg stores, and e-commerce sites; and backpacks, gym bags, and duffle bags, as well as wallets, gloves, and belts through luggage and sporting goods shops, retail chains, department stores, shop-in-shops, Björn Borg stores, and e-commerce sites. Further, it offers spectacle frames and sunglasses through the licensee's distribution organizations, fashion stores, department stores, and Björn Borg stores. The company sells its products in Sweden, the Netherlands, Finland, Germany, Belgium, Norway, Denmark, England, Switzerland, the United States, Slovenia, France, and Canada. As of December 31, 2020, it operated 32 Björn Borg stores, including 29 group owned stores. The company was founded in 1984 and is headquartered in Solna, Sweden.",https://www.bjornborg.com,151,872261000,78218260.653,,,,,,,2025-01-08T20:50:08.669209+00:00
MKS.L,Marks and Spencer Group plc,7610114627,GBp,91209507,94095262,LSE,376.8,true,"Marks and Spencer Group plc operates various retail stores. It operates through five segments: UK Clothing & Home, UK Food, International, Ocado, and All Other. The company offers protein deli and dairy; produce; ambient and in-store bakery; meals dessert and frozen; and hospitality and Food on the Move' products. The company also provides womenswear, menswear, lingerie, kids wear, and home products; financial services, including credit cards, payment solutions, insurances, savings, and loans; and renewable energy services. In addition, it invests in and develops real estate properties; operates international franchises; and provides its products online. The company also exports its products. It operates 1,487 stores in worldwide. The company was founded in 1884 and is headquartered in London, the United Kingdom.",https://corporate.marksandspencer.com,64000,13040100000,161234316.45000002,,,,,,,2025-01-08T20:50:07.451818+00:00
AEF.MI,Aeffe S.p.A.,84645054,EUR,84645054,87322377,MIL,0.86,true,"Aeffe S.p.A. designs, produces, and distributes fashion and luxury goods in Italy, rest of Europe, the United States, Asia, and internationally. It operates in two segments, Prêt-a-Porter, and Footwear and Leather Goods. The Prêt-a-Porter segment designs, produces, and distributes luxury prêt-a-porter garments and lingerie, beachwear, loungewear, underwear, and swimwear for men and women under its own-label brands, which include Alberta Ferretti, Philosophy di Lorenzo Serafini, Moschino, Boutique Moschino, and Love Moschino, as well as brands licensed from other companies. This segment distributes its products through retail and wholesale channels. The Footwear and Leather Goods segment designs, produces, and distributes footwear, small leather goods, bags, and matching accessories under the Pollini brand. This segment also grants licenses to other companies to manufacture Pollini branded products comprising umbrellas, scarves, and ties. The company also licenses the production and distribution of other accessories and products, including perfumes, junior and children's lines, watches, sunglasses, and other products. Aeffe S.p.A. was founded in 1972 and is headquartered in San Giovanni In Marignano, Italy.",https://aeffe.com,1307,329361738,339779449.77294004,,,,,,,2025-01-08T20:50:08.696899+00:00
JD.L,JD Sports Fashion plc,5055634756,GBp,60593299,62510396,LSE,97.54,true,"JD Sports Fashion plc engages in the retail of branded sports fashion and outdoor clothing, footwear, accessories, and equipment for kids, women, and men. It operates through Sports Fashion and Outdoor segments. The company also retails leisure goods, sports goods, fishing gear, watches, jewellery, camping goods, boats, and bicycles, as well as distributes sports apparel and accessories, footwear, and apparel. It offers its products under the JD, Size?, Footpatrol, Finish Line, Shoe Palace, DTLR, Livestock, Sprinter, Sport Zone, Sizeer, JD Gyms, Tessuti, Scotts, Go Outdoors, Blacks, Millets, Tiso, Ultimate Outdoors, Fishing Republic, and Naylors brands. The company also operates online business. In addition, it licenses fashion brands and operates fitness centers; operates as online own label women's fashion retailer; and manufactures and distributes professional fitness equipment. The company operates 3,402 stores. It has operations in the United Kingdom, Australia, Austria, Belgium, Bulgaria, Canada, Cyprus, the Czech Republic, Denmark, Dubai, Estonia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Latvia, Lithuania, Malaysia, the Netherlands, New Zealand, Poland, Portugal, Republic of Ireland, Romania, Singapore, Slovakia, South Korea, Spain and the Canary Islands, Sweden, Thailand, and the United States. The company was founded in 1981 and is headquartered in Bury, the United Kingdom. JD Sports Fashion plc is a subsidiary of Pentland Group Limited.",https://www.jdplc.com,79717,10542000000,130346559,,,,,,,2025-01-08T20:50:07.405105+00:00
ECK.DE,LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG,53208000,EUR,53208000,54890969,XETRA,14.4,true,"LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG engages in the textile retail business in Germany. It operates through Textile and Non-Textile segments. The company is involved in the wholesale and retail of textiles, clothing, hardware, and other merchandise. It also provides non-textile goods, such as cosmetics, paper products, and sound recording products. In addition, the company offers various cosmetic products through ludwigbeck.de, an online portal. Further, it is involved in the acquisition, holding, and management of investments in real estate companies. The company operates its flagship store at Marienplatz in Munich. It operates its business under the LUDWIG BECK brand name. LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG was founded in 1861 and is based in Munich, Germany.",https://www.ludwigbeck.de,437,72700000,74999501,,,,,,,2025-01-08T20:50:08.523264+00:00
PPH.JO,Pepkor Holdings Limited,103041680000,ZAc,52843895,54517127,JNB,2800.0,true,"Pepkor Holdings Limited, together with its subsidiaries, operates as a retailer focusing on discount, value, and specialized goods in Angola, Botswana, eSwatini, Lesotho, Mozambique, Malawi, Namibia, Nigeria, South Africa, and Zambia. The company offers clothing products, general merchandise, household goods, furniture, appliances, consumer electronics, building materials, cellular products and services, financial, and fintech services. As of September 30, 2021, it operated approximately 5,470 stores. The company was formerly known as Steinhoff Africa Retail Limited and changed its name to Pepkor Holdings Limited in August 2018. Pepkor Holdings Limited was founded in 1901 and is based in Cape Town, South Africa. Pepkor Holdings Limited is a subsidiary of Steinhoff International Holdings N.V.",https://www.pepkor.co.za,2400,85136000000,45043618.6624,,,,,,,2025-01-08T20:50:08.502966+00:00
GFG.DE,Global Fashion Group S.A.,48678673,EUR,48678673,50218379,XETRA,0.216,true,"Global Fashion Group S.A., together with its subsidiaries, operates e-commerce platforms for fashion and lifestyle markets in Latin America, the Commonwealth of Independent States, Southeast Asia, Australia, and New Zealand. The company offers products for various fashion and lifestyle categories, such as apparel, footwear, accessories, and kids and sportswear. It also provides associated ancillary services, such as marketing, technology, payment, warehousing, and logistics services; trustee, consultancy, and IT services; and wholesale, online retail, and call center services, as well as operates as a general partner and financial holding company. The company operates through four e-commerce platforms, which include Dafiti, Lamoda, ZALORA, and THE ICONIC. Global Fashion Group S.A. was founded in 2011 and is based in Senningerberg, Luxembourg.",https://www.global-fashion-group.com,4140,838000000,864505940,,,,,,,2025-01-08T20:50:08.527238+00:00
0330.HK,Esprit Holdings Limited,376499060,HKD,46911783,48395189,HKSE,0.133,true,"Esprit Holdings Limited, an investment holding company, engages in the retail and wholesale distribution, and licensing of fashion and non-apparel products. The company offers apparels, accessories, lifestyle, and other products for women, men, and kids under the Esprit and edc brand names. It operates through retail stores, wholesale partners, and online platforms. Esprit Holdings Limited was founded in 1968 and is headquartered in North Point, Hong Kong.",https://www.esprit.com/en/company,538,5912000000,759928479.9999999,,,,,,,2025-01-08T20:50:07.522698+00:00
BRBY.L,Burberry Group plc,3394204944,GBp,40680565,41967647,LSE,951.6,true,"Burberry Group plc, together with its subsidiaries, manufactures, retails, and wholesales luxury goods under the Burberry brand. The company operates in two segments, Retail/Wholesale and Licensing. It provides womenswear, menswear, childrenswear, beauty, eyewear, shoes, and accessories, as well as leather goods, such as bags. The company also licenses third parties to manufacture and distribute products using the Burberry trademarks. Burberry Group plc sells its products through Burberry mainline stores, concessions, outlets, digital commerce, Burberry franchisees, department stores, and multi-brand specialty accounts, as well as through Burberry.com website. As of April 2, 2022, the company operated 218 stores, 143 concession stores, 57 outlets, and 38 franchise stores. It operates in the Asia Pacific, Europe, the Middle East, India, Africa, and the Americas. Burberry Group plc was founded in 1856 and is headquartered in London, the United Kingdom.",https://www.burberryplc.com,9336,2968000000,36697836,,,,,,,2025-01-08T20:50:07.446030+00:00
